id,name,listing_key
15482081,Spacious Room in Stylish Brooklyn - Close to Train,19144
15482082,Spacious Studio Near the Subway,19145
15482512,Well Lit Spacious Room with Lots of Amenities,19146
15482966,Cozy room in Sunnyside Gardens (near Manhattan),19147
15483201,Cute Bedroom for Two in Sunnyside near Manhattan,19148
15483662,"Spacious Room for 2 in Sunnyside, near Manhattan",19149
15484888,Sunny and Spacious Modern BK Heights Studio,19150
15484901,The Artist Retreat Duplex and Garden 1,19151
15485880,Private entire floor/in duplex apartment...,19152
15486072,Cozy Apartment off J&M Subway Lines,19153
15492502,Nice Studio in Williamsburg,19154
15492561,Great 1 bedroom full Apartment!,19155
15493096,Beautiful Private Bedroom in 2BR Apartment,19156
15493595,Large room in an arty Brooklyn apartment,19157
15494542,Amazing Bedroom in Manhattan Midtown East Condo,19158
15494796,Private Guest Room in Charming West Village Duplex,19159
15494968,Inviting Photographer's Loft in Tribeca,19160
15495132,LARGE 2 BEDROOM APT NEAR CENTRAL PARK,19161
15495202,"*Lux Doorman,New & Modern ,Grand Central",19162
15495356,Super quiet Apartment in East Williamsburg!!! =),19163
15495441,Quiet Room in Brownstone - Prime Location,19164
15495653,Location Central Park ( only female guest ),19165
15495897,Midtown East Stunner,19166
15496314,Bluebird Hells Kitchen 1-BR + Indoor B.Ball Ct!,19167
15496496,Private Oasis Room #1- Close to L and M Train.,19168
15496616,Bluebird Hells Kitchen 1-BR  Apt Near Central Park,19169
15497088,Bluebird Hell's Kitchen 1-BR Apt + Zero Edge Pools,19170
15497229,Bluebird Hell's Kitchen 1-BR + Killer City Views,19171
15497406,Bluebird Luxury 1 BR Apartment Near Times Square!,19172
15497568,Quite & Cozy High Raise Atmosphere,19173
15498370,Room in Modern Apartment.,19174
15500135,NYC Elegance steps 2 Central Park see all pictures,19175
15500460,My tiny Chateau,19176
15501506,Feng Shui in Astoria with Balcony 150mb WiFi,19177
15506009,LARGE 1BR Apt 25 Mins to Manhattan,19178
15506908,Be a New Yorker for a few days,19179
15507375,"Private Studio, Oceanside beautiful and safe area",19180
15507436,BEAUTIFUL RENOVATED APT. 208,19181
15508132,Can’t Beat this Location!!,19182
15508399,Doorman Huge 2 bed with 3 Beds 5145,19183
15509545,2Bedroom apt.+WF(1-5 guests) Private Bath/Kitchen,19184
15509546,NYC SoHo Prime Location,19185
15510233,PRIVATE ROOM IN COMFORTABLE APT.,19186
15510279,Studio in Mott Haven-1 subway stop from Manhattan,19187
15511681,"Quiet, Cozy, ELEVATOR, Queen Bedroom near Subway!",19188
15511695,Hip&quiet,19189
15511749,"New Listing---Clean, Spacious 1-Bedroom in SoHo",19190
15513127,Brooklyn Apartment,19191
15517104,Top floor of a charming Brooklyn townhouse,19192
15517755,Huge Bedroom w/direct access to backyard,19193
15518025,"Cozy East-Village Walk, Blocks from Union Square",19194
15519679,Private Room in Beautiful Apartment,19195
15520060,Charming Home in Chelsea,19196
15520503,Artsy room in warehouse style apartment,19197
15520792,Huge & Sunny Room in Williamsburg w Roof,19198
15521674,Nice Room in Charming Apt.,19199
15522627,Cozy Quiet Upgraded Prvt Rm in House in the Slope!,19200
15523119,"3 bedroom, second floor and cozy",19201
15523281,1 bedroom to yourself in Midtown Manhattan!,19202
15527416,A sunny healthy big bedroom,19203
15528972,2 Bedroom in Upper West right next to Central Park,19204
15529123,"Park slope,  floor through garden apartment",19205
15529336,Lower East Side Private Room - Elevator Building,19206
15529937,Private room in busy location Br,19207
15531089,Spacious room in cozy 4-brm Union Square apt!,19208
15531352,"Peaceful Getaway, minutes from NYC attractions!",19209
15531889,Charming & Cool Bushwick 2 Bedroom,19210
15532430,Quiet room near beach in residential area.,19211
15535079,"Cozy room in Williamsburg,only 1 stop to Manhattan",19212
15535391,BedStuy Beautiful Spacious Garden Apartment,19213
15535864,Sleek 1BR + private bath in beautiful brownstone,19214
15536769,Charming and Cozy one bedroom,19215
15538057,Cute room for rent,19216
15539709,"NYMT05-1 LUXURY! Studio, Time square/Doorman stu-5",19217
15542745,"Cozy , Cute and Spacious one bedroom Brooklyn Apt",19218
15543090,Brooklyn Room in Hip Neighborhood - Close to Train,19219
15543169,Charming and Private Clinton Hill Hide-Away,19220
15544672,Comfortable large room in a great neighborhood!,19221
15545469,Modern Bedroom with Best View in Brooklyn,19222
15546982,Chill in Downtown Brooklyn Clinton Hill Pratt Univ,19223
15548301,Small room w/backyard,19224
15549056,Stay on Madison,19225
15550900,Bright large Williamsburg 1 bed apartment,19226
15551245,可愛いﾚﾝｶﾞの壁のお部屋/ Manhattan,19227
15552357,TOP FLOOR TRANQUIL & BEAUTIFUL BROWNSTONE LIVING,19228
15552862,Elegant NYC . Walk to Central Park. New clean safe,19229
15552901,Near at the JFK 15 minutes,19230
15553495,Sunny Room on Historic Clinton Ave. in Fort Greene,19231
15553994,Convenient & Cute in Gramercy,19232
15554154,Pvt room W/AC/Heater 9pm-9am 12mintoNY&10mintoLGA,19233
15559457,"Furnished room close to most, 15min to Grand Cent.",19234
15560258,Tribeca/Chinatown Converted Loft,19235
15560799,BEAUTIFUL NEW Renovated Apt!!,19236
15561163,"Large Cozy  Bedroom Apartment, brownstone",19237
15562465,"Spacious Apt on the Park, 1 blk from L Train",19238
15563361,Cozy One-Bedroom in Park Slope,19239
15563416,Cozy apartment in East Village,19240
15563563,NEW- Bright 2 Bed Williamsburg Loft w/Private Roof,19241
15564125,High End 4 bedroom in best location in Ditmas Park,19242
15564955,Sleep Cosy in an Elegant Midtown East Apartment,19243
15565299,Cozy Bedroom & Beautiful Apt in Williamsburg,19244
15566106,Charming fun bohemian meets anthropology  apt,19245
15568616,Immaculate Apt 15 minutes to midtown NYC by train.,19246
15568740,"Spacious, comfortable, UES private room",19247
15569399,LOVELY PRIVATE BED ROOM 12 MINS FROM JFK,19248
15576821,New York City best 5 stars professional rooms.,19249
15581948,Comfortable Private Room in Historic Park Slope,19250
15582096,Cozy Private BR in PERFECT West Village Apt,19251
15582426,A Place For You tonight...,19252
15582683,One of a kind Sun Filled Elegant Studio.,19253
15585484,Awesome apartment in the heart of Soho,19254
15589099,PRIVATE SPACE  L TRAIN BEDFORD STOP!,19255
15591309,172 Henry St - Sunny & Big Room (5th Floor),19256
15595648,MODERN & LUXURY HIRISE 2BR IN CHELSEA~SKYLINE VIEW,19257
15595714,Sumptuous & Lovely Williamsburg 1 Bedroom,19258
15596521,LUXURY HIRISE 1 BR IN CHELSEA~ENJOY THE CITY,19259
15596539,Large Private Bedroom in a 3 Story Brown Stone,19260
15597119,Luxury Williamsburg apt w/rooftop,19261
15597266,Beautiful home near beach & JFK!,19262
15597600,Design Hideaway in a Classic Brooklyn Townhouse,19263
15598303,Cozy Bedroom in cute Clinton Hill brownstone apt!,19264
15598367,Cozy Private Room 1-2people,19265
15598548,Charming Brooklyn Garden Apartment,19266
15602953,Central..Comfort. All inclusive room,19267
15603347,Comfortable room in a chic and modern house,19268
15604499,The Parachute Loft Bedrm 1,19269
15604507,A Serene ambiance that will sooth your soul,19270
15605295,Incredible room in Brooklyn,19271
15606875,Private Studio Apartment in Bushwick,19272
15614302,2. Private 1BR Suite in Shared Marine Park Apt.,19273
15615535,Spacious Upper West Side Studio near Central Park,19274
15618325,Sunny Prospect Park One Bedroom Apartment,19275
15618546,Sunny Immaculate Spacious 1-bdrm-1 block to C Park,19276
15620823,LOCATION! | Fabulous Studio | Greenwich Village,19277
15620833,Only Steps Away from Central Park,19278
15621557,Bedroom w/ own bathroom & backyard in Bushwick!,19279
15624363,Furnished Bedroom w/Private Bath in BROOKLYN,19280
15625492,PRIME LOCATION-EAST 62nd/BEAUTIFULLY APPOINTED 1BR,19281
15625556,Private Room for 2 in Midtown West ☆,19282
15625579,PERFECT LONG TERM RENTAL~1 BR- EAST 60TH STREET!,19283
15627978,CENTRAL GORGEOUS STUDIO - HUGE PRIVATE TERRACE,19284
15628789,Newly Renovate 2 Bedroom Apartment in Central Area,19285
15629854,"Big Backyard! Entire 2 Story House, Near Train",19286
15631921,"East Village Flat-Clean,Comfy,Close",19287
15632312,Bright and Sunny 2 Bedroom Apt.,19288
15632470,"Cozy Bedroom in Astoria, 17 min from Times Square",19289
15632516,Beautiful room in Spacious Duplex,19290
15633510,Light-Filled Corner Glass Apartment,19291
15633514,Great Bedroom in Homey Apartment,19292
15633727,Cute 1-bedroom in the East Village,19293
15634892,"Adorable, NYC studio for the holiday!",19294
15635167,Co-op Apartment in The Lombardy Hotel- 250 sq. ft.,19295
15635287,Room near NYC airports + trains,19296
15640345,TOP LOCATION/EXPOSED BRICK. CNTRL PRK AND MUSEUMS!,19297
15641562,SPACIOUS STUDIO APT 3 IN PROSPECT LEFFERTS GARDENS,19298
15643425,Spacious Victorian home,19299
15644644,Queen bedroom with private bathroom in Brooklyn,19300
15646546,"Great apt, Next to 1 train.",19301
15646864,Williamsburg / Greenpoint 1500 square foot apt,19302
15647143,Lovely 2 Bedroom with Balcony on UWS,19303
15647980,"CLEAN,  PRIVATE ROOM CLOSE TO THE CITY AND JFK.",19304
15648008,Sunny studio loft in Brooklyn,19305
15648096,Spacious 2 bedroom close to Manhattan,19306
15648413,"MUSEUM MILE, CENTRAL PARK & SUBWAY in #1 LOCATION!",19307
15648993,Brooklyn Historic Brownstone with Garden,19308
15649021,"Cool private room in Astoria, New York!",19309
15655332,Spacious Brooklyn Loft Apartment & Rooftop Deck,19310
15657915,Beautiful modern room in SoHo,19311
15658350,Large Brooklyn loft close to everything,19312
15659634,Carroll Gardens guest suite,19313
15659743,Super Cute Garden Apartment in Bed-Stuy!,19314
15659791,Lovely studio near Grand Central /You will love it,19315
15660209,HUGE CHEERFUL PRIVATE STUDIO SUITE WITH BACKYARD,19316
15663344,Cozy Private Room in Williamsburg/Greenpoint Loft,19317
15663513,Townhouse South-facing ensuite,19318
15663543,2 Bedrooms with room for 4,19319
15663586,Hudson Yards-Chelsea  ️,19320
15663603,Comfy Private Room in Hamilton Heights,19321
15663646,Big furnished bedroom Williamsburg,19322
15663653,"In-law unit - bedroom, living room, mini kitchen.",19323
15664037,Flatiron / Gramercy 2 Bed Studio,19324
15664673,Big room in the heart of Chelsea.,19325
15665152,Charming 2-Bedroom Brownstone Garden Level Apt.,19326
15665469,Sunny and cozy bedroom in Ditmas Park,19327
15665485,Sunlit Jungle Apartment,19328
15671751,"Cozy, Colorful Private Room on the Upper East Side",19329
15672618,Beautiful Brooklyn bdrm in Prime Williamsburg,19330
15672772,Williamsburg/Bedstuy Creative Loft,19331
15675274,Beautiful Upper East Side Studio,19332
15677846,Long Island City Apartment,19333
15678054,1br wburg w/ views of NYC + doorman,19334
15678122,"Lovely Room in Greenpoint, Brooklyn",19335
15678623,"Spacious and Homey 2 bedroom, Express Subway Stop",19336
15679326,豪华套间,19337
15681476,Luxury meets comfort in the heart of Williamsburg!,19338
15685669,Private room in Williamsburg. Very close to train!,19339
15686751,One bedroom in Williamsburg,19340
15693063,Cloud Suite,19341
15693558,Large modern one bedroom apartment,19342
15699791,Cozy Winged Bedroom in the East Village,19343
15699803,Cozy Home in Harlem ✨,19344
15699850,Space & Comfort in Victorian Brooklyn home,19345
15700484,SPACIOUS LUXURY 2 bedroom apartment in Brooklyn!,19346
15701072,DREAM MIDTOWN RENOVATED STUDIO,19347
15701663,Home sweet home in Harlem,19348
15701672,Hidden gem walking distance to Central Park.,19349
15702021,Large Room in Trendy Bushwick - 2,19350
15703294,Ultra-modern East Village apartment in luxury bldg,19351
15703497,Elevator Doorman GYM Deck! 5120,19352
15704180,ARTIST LOFT in WILLIAMSBURG,19353
15704213,Room w/ Private Balcony River View,19354
15706724,"Ground floor,Private garden Patio - sleeps 6 - UES",19355
15706863,Jefferson Estates,19356
15707188,Beautiful Bedroom In the Heart of Harlem,19357
15709537,Cozy 1-bedroom apartment in LES,19358
15713028,Artsy Bedroom for Solo Traveler,19359
15713669,Cosy North Bronx studio apartment with Parking,19360
15715221,"Safe, Cozy Artist Apt Steps From Central Park",19361
15715485,Beautiful Downtown Brooklyn Studio,19362
15715486,Authentic artist loft space in Prime Williamsburg,19363
15715599,"Sprawling, Sunlit Gorgeous LOFT",19364
15715946,Sunny room with private bathroom - 5m to L train,19365
15716189,Comfy private room in great Astoria neighborhood,19366
15716633,Bright Spacious BK Room with Bath,19367
15717652,Williamsburg Gem: Sleep up to 5,19368
15717865,Beautiful private room in Queens NY,19369
15718412,Sunny 2 bd + Private rooftop on best GP street,19370
15720448,Private Room in Luxury Building,19371
15720449,Luxury Building - Private Room,19372
15720498,Beautiful Bedroom: Spacious & Sunny!,19373
15720621,2 family home. Top floor with private entrance way,19374
15721022,One-Bedroom Brooklyn Brownstone,19375
15721376,Views !  - Unique penthouse in UWS,19376
15721683,Your home while you explore NYC! Near Central Park,19377
15721685,Perfect location: Central to everything!,19378
15721847,Colorful Artist Loft w. your own Ocean Oasis,19379
15725732,"2 Bedrooms apt,Modern New Renovated",19380
15726990,Two-bedroom in the heart of Chelsea,19381
15728780,"SOMMwhere in NYC/ a unique, conscious artists loft",19382
15729325,Cozy Bedroom in a great location.,19383
15732405,Enjoy the city life without the noise,19384
15732669,Doorman 2 Windows City View Studio GYM W&D 5199,19385
15732778,"Huge space across from park, easy to Manhattan",19386
15732919,Cozy. Clean. And affordable,19387
15733438,MASTER BR/ SUITE ( PRIVATE BATHROOM ),19388
15733597,Bright and Charming Private Room in Williamburg!,19389
15733832,Ponerse las Pilas - VIVO NYC!!!,19390
15734642,"Sunny huge room, 15m away from Manhattan",19391
15734793,The Perfect Pied-à-Terre for You!!!,19392
15735169,Spacious studio in Upper East Side,19393
15735305,Wyndham Midtown Condo with Full Kitchen SPECIAL!,19394
15736079,King Sized Serenity,19395
15736953,Serenity Near Time Square,19396
15739930,Cozy Room Amazingly Located in Williamsburg !,19397
15740172,"Beautiful Room close to JFK, La Guardia, LIR",19398
15741448,"Convenient to JFK, La Guardia Airport and Dining",19399
15742916,Bright and Beautiful 1br Apartment in Little Italy,19400
15743151,❤️ Beautiful/Spacious/Convenient BK Apartment!,19401
15745269,Cozy and spacious 1 BR near Columbia University,19402
15745411,Quiet Private Bedroom with Full Size Bed in LES,19403
15745528,2 TwinXL Beds Walk-To TIME SQUARE #ForReal,19404
15745537,★Hip ★Subway 1 min ★Backyard  ★3Beds ★Huge ★Duplex,19405
15746736,Stylish Williamsburg One Bedroom Apartment,19406
15751495,"Entire home in East Village, 2BD, Family friendly",19407
15753014,"Classic Brklyn brick house w 2 bedrooms, sleeps 6.",19408
15754561,A beautiful comfy & spacious room.,19409
15755439,2 bedroom  apartment in front of prospect park,19410
15756117,Chic Bedford Studio,19411
15756248,Glamorous upper west side Private room,19412
15757847,Cozy Top Floor Apartment in Lovely Astoria,19413
15758511,"Super spacious LES apt, close to subway/good eats!",19414
15758526,3 bed duplex HUGE private deck/ PRIME Williamsburg,19415
15758553,Luxurious Williamsburg Loft with Private Patio,19416
15758640,Large unit in Prospect Park area townhouse,19417
15761285,Beautiful & spacious apartment on Upper East Side,19418
15765350,Doorman 2 Bed GYM DECK 5212,19419
15767882,"Sixth Ave Chelsea, Studio Serviced Apartment",19420
15768540,"Cozy Bushwick room w/  balcony, Longterm avail.!",19421
15769652,Luxury Four-Bedroom/Six Bed Apt - Prime Chelsea,19422
15769964,Stunning 1-Bedroom NYC Apartment on the River!,19423
15770469,Large sunny room Williamsburg ten mins to City,19424
15772447,Big Sunny Room in Huge DUMBO Loft,19425
15772473,Duplex Penthouse between Union Sq and East Village,19426
15772750,"Bright, Cozy &  Quiet ""TreeFort""-type ONE bedroom",19427
15773388,Cozy room in South Williamsburg BK,19428
15773659,Cozy studio in Chelsea for one or two travellers,19429
15774003,Summer 2019 Modern 2 Bedroom Flat New York City,19430
15774166,Lovely Bright Upper East Side,19431
15774210,"beautiful artistic 1 bdrm in Park Slope, Brooklyn",19432
15774266,Private modern suite in tree lined Windsor Terrace,19433
15774629,"Spacious, Great Location, Garden, 1 stop to City.",19434
15775049,Room in charming new apartment,19435
15775237,Beautiful Brownstone in Boerum Hill,19436
15777411,"NYMT21-6 LUXURY! 1 bedroom,Cozy,Gym,doorman Ap-2",19437
15778177,"NYMT03-1 Luxury! 1 bedroom apt,Cozy,Gym,Rooftop 3",19438
15781214,Large Cozy Bedroom in Manhattan,19439
15781324,Inviting One Bedroom Apt in Prospect Heights,19440
15781521,Private Room in a 3 Bedroom Apartment!,19441
15781578,Bedstuy Brooklyn Huge Bed Room with Two Windows,19442
15782266,Two BDRM Perfect CHTWN Manhattan!,19443
